time,cpu,memory,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
71.79328680038452,3.3,28.7,210244608,104352256,91640,569636
72.80311250686646,2.2,28.7,210245120,104643072,91641,569636
73.81445693969727,3.9,28.7,210245632,106855424,91641,569636
74.82365417480469,3.2,28.7,210250752,109056000,91641,569636
75.83335423469543,3.7,28.7,217611776,111557632,92696,570640
76.85757875442505,4.2,28.7,217667584,111727104,93535,571461
77.86698412895203,3.1,28.7,217667584,113779200,93537,571461
78.87633752822876,3.7,28.7,217667584,113836544,93592,571583
79.88600873947144,3.9,28.7,217667584,113836544,93677,571637
80.89542198181152,4.2,28.7,217700352,113836544,93679,571637
81.90525364875793,3.3,28.7,217700352,114762240,96784,574745
82.91886925697327,3.0,28.7,217700352,114881024,96838,574799
83.92935299873352,3.5,28.8,217700352,115057152,96946,575446
84.94228100776672,4.3,28.7,217700352,115118592,97139,575662
85.9521234035492,3.7,28.7,217733120,115364352,97194,575728
86.96234583854675,3.0,28.7,217806336,115556864,97194,575728
87.97203278541565,3.8,28.8,218700288,115643392,97194,575728
88.9857439994812,3.1,28.8,221769728,115643392,97249,575794
89.99547815322876,3.5,28.8,221769728,115655680,97249,575794
91.00469541549683,4.1,28.8,221769728,115659776,97249,575794
92.01441955566406,3.3,28.7,221770240,117463552,97249,575929
93.02315330505371,4.5,28.8,221770240,117594624,97381,575929
94.03288054466248,3.5,28.7,221770240,117602816,100760,577933
95.04259920120239,3.7,28.8,296596992,118094848,102202,585606
96.05238056182861,4.3,28.8,315819008,118505472,102586,586146
97.09183883666992,4.1,28.8,319250944,122515456,106086,601843
98.10079312324524,3.2,28.8,319297024,125862912,106194,604940
99.11075043678284,3.2,28.8,319368192,128144896,106375,605194
100.12068367004395,3.7,28.8,319368192,128173568,106483,605356
101.12913155555725,3.0,28.8,319411712,130976768,106483,605356
102.14009356498718,3.2,28.7,320264704,133344768,106591,605410
103.15266251564026,3.1,28.7,320264704,135441920,106680,605563
104.16316103935242,3.4,28.7,320265216,135508992,106680,605563
105.17267227172852,2.9,28.7,320265216,137606144,114096,669228
106.18412590026855,3.7,28.7,320265728,139904512,114314,669903
107.19364333152771,3.6,28.7,320265728,142005760,114369,669969
108.20471453666687,3.4,28.7,320460800,142042624,114423,670135
109.2137086391449,3.9,28.7,320463360,144401920,114423,670135
110.22266554832458,2.9,28.8,321241088,144706048,114508,670135
111.23412275314331,3.9,28.7,327024128,144858112,114617,670548
112.24356889724731,3.8,28.7,337730048,145550336,114617,670548
113.25282073020935,3.1,28.7,338197504,146103296,114671,670706
114.26426219940186,3.4,28.7,361516032,146748416,114671,670706
115.27377223968506,4.8,28.7,373644288,147068416,114864,670922
116.28295016288757,5.6,28.7,376865280,149746688,116233,671612
117.2923948764801,5.1,28.7,376972288,152114688,120315,681016
118.30157542228699,5.0,28.7,380379136,153067008,120477,681791
119.31127166748047,4.0,28.7,380766720,153169920,120477,681791
120.32119965553284,3.7,28.7,380767232,153286656,123769,684705
121.33493208885193,4.6,28.7,380969472,153507840,123769,684705
122.3443877696991,3.8,28.7,381023232,153680384,123769,684705
123.3535406589508,4.0,28.7,382854144,153811968,123769,684705
124.36869740486145,4.9,28.7,392393216,153811968,123933,684813
125.37880206108093,4.5,28.7,662351360,154165248,124018,684867
126.38820147514343,4.9,28.9,696784896,155697664,133963,708973
127.39780831336975,6.2,28.8,700086272,156198912,136771,712471
128.42191171646118,5.0,28.8,704133632,159682560,143137,723436
129.4327917098999,5.0,28.8,705990144,163122688,146083,724543
130.44244742393494,4.1,28.8,706067456,166033920,148562,725011
131.45244431495667,4.0,28.8,706125312,166243328,168150,758131
132.46140933036804,3.8,28.8,706125312,168397824,168204,762474
133.47383546829224,4.0,28.7,706196480,170511360,168204,762528
134.48320317268372,2.6,28.7,706200576,172608512,168313,766870
135.49333786964417,3.2,28.8,706205184,173136384,169720,775072
136.51257395744324,3.8,28.7,706529280,176149504,170045,775408
137.5233495235443,3.9,28.7,706530304,178488320,170045,775408
138.53438568115234,4.2,28.7,706530304,180585472,170207,775887
139.54418992996216,4.0,28.7,706584064,183051776,173313,778891
140.55355262756348,3.1,28.7,706612736,185103872,173367,779380
141.56303906440735,4.0,28.7,706920448,185342464,173506,779592
142.57257604599,4.0,28.7,706929152,185736192,176084,790482
143.58189940452576,3.7,28.7,713778688,185818624,199552,922884
144.5916554927826,5.0,28.7,714149888,186671104,199552,922884
145.60107612609863,4.3,28.7,714149888,186843136,199637,922938
146.61043691635132,3.5,28.7,714258432,187951104,199800,923166
147.62000608444214,2.4,28.7,714258432,188028928,199800,923166
148.63037085533142,2.9,28.7,714304000,188168704,199800,923166
149.63995051383972,2.2,28.7,714324992,188333056,200579,923220
150.6501865386963,3.5,28.7,714407424,188341248,203016,926725
151.66318583488464,4.6,28.7,715158528,188436480,203071,926926
152.67244863510132,3.6,28.8,715163136,188673024,203071,926992
153.68792152404785,3.5,28.7,715163136,188800000,203071,926992
154.69747877120972,3.9,28.7,715587072,188849152,203397,927286
155.70797443389893,4.4,28.7,715765760,188894208,204215,928823
156.717919588089,5.4,28.7,715778560,189038080,207803,938417
157.72922229766846,3.5,28.8,715778560,189062656,207888,938471
158.73899340629578,3.6,28.8,715778560,189206016,207942,938629
159.74888586997986,3.0,28.8,715779072,192708608,208783,939355
160.75886130332947,3.0,28.8,715779072,195854336,211186,939951
161.77173376083374,3.6,28.8,715779584,198853120,211974,942902
162.781400680542,2.6,28.8,715779584,198853120,212082,943064
163.79079937934875,2.8,28.8,715851264,200999424,212082,943064
164.8008258342743,2.7,28.8,715851264,203096576,212082,943064
165.8210165500641,3.3,28.7,715976704,205874688,212082,943064
166.83213806152344,2.2,28.7,715976704,205932032,212137,943130
167.8435046672821,2.7,28.7,715976704,208029184,212137,943130
168.85367274284363,3.5,28.7,715976704,210126336,212191,943249
169.86356687545776,3.4,28.7,715976704,212223488,212191,943249
170.87338638305664,3.5,28.7,715976704,212260352,212191,943384
171.88406324386597,3.0,28.7,715993088,214488576,215351,946546
172.89373874664307,3.4,28.7,716446208,217192960,215612,947258
173.90434908866882,2.7,28.7,716446208,217192960,215751,947470
